# set xran [0.0:0.4952434096741833]
# plot for [ii=2:49] 'pyband.dat' u 1:ii with line lc rgb '#000' t ''
# 
    0.0625     0.0000     0.0250     0.0010     0.0050     0.0690     0.0000     0.0160     0.2800     0.0140     0.0400     0.0020     0.1900     0.0980     0.0030     0.0000     0.0280     0.4610     0.0230     0.0000     0.0640     0.0170     0.2730     0.0260     0.2160     0.3500     0.0000     0.0000     0.6370     0.4950     0.0770     0.0050     0.0900     0.0000     0.3370     0.0800     0.4530     0.0200     0.0080     0.0010     0.0040     0.0010     0.0170     0.0170     0.0150     0.0120     0.0360     0.0400     0.0080
    0.0688     0.0000     0.0220     0.0000     0.0050     0.0630     0.0010     0.0220     0.2880     0.0140     0.0390     0.0050     0.2040     0.0930     0.0010     0.0000     0.0310     0.4610     0.0180     0.0130     0.0120     0.0540     0.2970     0.0330     0.2600     0.3110     0.0000     0.0000     0.4490     0.6000     0.0950     0.0060     0.1080     0.0000     0.3370     0.0770     0.4510     0.0190     0.0080     0.0010     0.0010     0.0000     0.0190     0.0090     0.0040     0.0160     0.0170     0.0610     0.0050
    0.0750     0.0000     0.0200     0.0000     0.0050     0.0560     0.0010     0.0300     0.2870     0.0130     0.0410     0.0120     0.1920     0.1220     0.0000     0.0000     0.0350     0.4600     0.0150     0.0170     0.3360     0.0000     0.0420     0.0410     0.3140     0.2580     0.0000     0.0000     0.4120     0.5630     0.1090     0.0060     0.1280     0.0000     0.3330     0.0740     0.4480     0.0170     0.0080     0.0000     0.0000     0.0150     0.0050     0.0020     0.0060     0.0110     0.0110     0.0430     0.0130
    0.0813     0.0000     0.0170     0.0000     0.0050     0.0480     0.0040     0.0370     0.2800     0.0100     0.0440     0.0330     0.1630     0.1700     0.0000     0.0000     0.0390     0.4570     0.0170     0.0120     0.3670     0.0000     0.0300     0.0500     0.3790     0.1910     0.0000     0.0000     0.3810     0.5280     0.1150     0.0080     0.1530     0.0000     0.3190     0.0720     0.0150     0.4440     0.0070     0.0000     0.0000     0.0160     0.0050     0.0020     0.0050     0.0100     0.0100     0.0330     0.0390
    0.0875     0.0000     0.0160     0.0000     0.0050     0.0370     0.0090     0.0360     0.2690     0.0040     0.0410     0.0850     0.1430     0.1980     0.0000     0.0000     0.0440     0.4530     0.0160     0.3950     0.0100     0.0000     0.0220     0.0600     0.4450     0.1150     0.0000     0.0000     0.3630     0.4950     0.1140     0.0100     0.1890     0.2940     0.0000     0.0680     0.0130     0.4400     0.0050     0.0000     0.0000     0.0170     0.0020     0.0040     0.0050     0.0130     0.0070     0.0210     0.0420
    0.0938     0.0000     0.0130     0.0000     0.0040     0.0250     0.0150     0.0340     0.2540     0.0000     0.0310     0.1520     0.1340     0.2120     0.0000     0.0000     0.0520     0.4490     0.0160     0.4230     0.0110     0.0000     0.0150     0.0740     0.4870     0.0560     0.0000     0.0000     0.3520     0.1070     0.4640     0.2330     0.0120     0.2530     0.0000     0.0640     0.0100     0.4350     0.0050     0.0000     0.0000     0.0180     0.0030     0.0040     0.0060     0.0250     0.0040     0.0190     0.0300
    0.1000     0.0000     0.0120     0.0000     0.0040     0.0160     0.0190     0.0280     0.2370     0.0060     0.0150     0.2210     0.1280     0.2240     0.0000     0.0000     0.0630     0.4400     0.0130     0.4490     0.0120     0.0090     0.0000     0.0960     0.4730     0.0000     0.0370     0.0010     0.3470     0.1000     0.4360     0.2870     0.0130     0.1980     0.0000     0.0620     0.0070     0.4290     0.0040     0.0000     0.0000     0.0170     0.0020     0.0020     0.0050     0.0320     0.0070     0.0160     0.0310
    0.1063     0.0000     0.0090     0.0000     0.0030     0.0110     0.0190     0.0250     0.2210     0.0090     0.0050     0.2820     0.1240     0.2360     0.0000     0.0000     0.0780     0.4240     0.0160     0.4720     0.0170     0.0090     0.0000     0.0000     0.1310     0.4080     0.0650     0.0010     0.3460     0.1020     0.4110     0.3300     0.0140     0.1390     0.0570     0.0010     0.0040     0.4230     0.0040     0.0000     0.0000     0.0170     0.0020     0.0020     0.0050     0.0370     0.0130     0.0140     0.0070
    0.1125     0.0000     0.0080     0.0000     0.0030     0.0080     0.0170     0.0230     0.2090     0.0090     0.0020     0.3370     0.1190     0.2440     0.0000     0.0000     0.1340     0.0300     0.3640     0.4880     0.0260     0.0100     0.0000     0.0000     0.1670     0.3100     0.1200     0.0010     0.3470     0.1500     0.3880     0.3120     0.0160     0.0890     0.0510     0.0010     0.0080     0.4080     0.0030     0.0000     0.0000     0.0170     0.0020     0.0020     0.0060     0.0410     0.0130     0.0090     0.0020
    0.1188     0.0000     0.0050     0.0000     0.0030     0.0070     0.0150     0.0200     0.1980     0.0060     0.0010     0.3820     0.1120     0.2490     0.0000     0.0110     0.0000     0.5020     0.1320     0.3920     0.0380     0.0160     0.0000     0.0000     0.2000     0.2060     0.1840     0.0000     0.3450     0.3200     0.3680     0.1590     0.0190     0.0540     0.0420     0.0000     0.4040     0.0040     0.0030     0.0000     0.0000     0.0160     0.0020     0.0010     0.0060     0.0410     0.0120     0.0060     0.0080
    0.1250     0.0000     0.0040     0.0000     0.0010     0.0050     0.0130     0.0180     0.1920     0.0070     0.0010     0.4230     0.1040     0.2540     0.0050     0.5290     0.0000     0.0000     0.1650     0.3530     0.0530     0.0240     0.0000     0.0000     0.2230     0.1240     0.2320     0.0060     0.3450     0.4120     0.3510     0.0670     0.0200     0.0350     0.0260     0.3970     0.0000     0.0010     0.0010     0.0000     0.0000     0.0160     0.0030     0.0010     0.0060     0.0350     0.0080     0.0050     0.0110
    0.1313     0.0000     0.0040     0.0000     0.0010     0.0040     0.0110     0.0170     0.1880     0.0070     0.0010     0.4590     0.0950     0.2580     0.0040     0.5470     0.0010     0.2210     0.0000     0.3010     0.0730     0.0000     0.0340     0.0000     0.2370     0.0700     0.2580     0.0140     0.3460     0.4250     0.3350     0.0410     0.0270     0.0390     0.0000     0.3840     0.0000     0.0020     0.0000     0.0000     0.0000     0.0140     0.0030     0.0010     0.0060     0.0290     0.0060     0.0030     0.0200
    0.1375     0.0000     0.0030     0.0000     0.0010     0.0030     0.0080     0.0150     0.1860     0.0060     0.0010     0.4900     0.0850     0.0030     0.5600     0.2580     0.0040     0.2880     0.2400     0.0000     0.0980     0.0000     0.0450     0.0000     0.2400     0.0400     0.2680     0.0250     0.3640     0.3990     0.3240     0.0220     0.0260     0.0570     0.3470     0.0000     0.0000     0.0020     0.0000     0.0000     0.0000     0.0140     0.0030     0.0010     0.0060     0.0200     0.0050     0.0030     0.0140
    0.1438     0.0000     0.0010     0.0000     0.0000     0.0030     0.0050     0.0150     0.1850     0.0060     0.0000     0.5170     0.0730     0.0030     0.5710     0.2540     0.0080     0.3530     0.1800     0.0000     0.1270     0.0000     0.0530     0.0000     0.2360     0.0240     0.2720     0.0370     0.4190     0.3310     0.3140     0.0020     0.0260     0.2900     0.1060     0.0000     0.0020     0.0000     0.0000     0.0000     0.0000     0.0140     0.0030     0.0000     0.0090     0.0120     0.0030     0.0030     0.0120
    0.1500     0.0000     0.0010     0.0000     0.0000     0.0010     0.0040     0.0140     0.1840     0.0060     0.0000     0.5430     0.0590     0.0010     0.5800     0.2450     0.0130     0.4050     0.1310     0.0000     0.1640     0.0000     0.0600     0.0000     0.2280     0.0150     0.2750     0.0460     0.4050     0.3270     0.3040     0.3650     0.0030     0.0090     0.0230     0.0020     0.0000     0.0000     0.0000     0.0000     0.0000     0.0140     0.0010     0.0020     0.0080     0.0060     0.0030     0.0040     0.0080
    0.1563     0.0000     0.0010     0.0000     0.0000     0.0010     0.0030     0.0140     0.1830     0.0060     0.0010     0.5630     0.0460     0.0010     0.5880     0.2260     0.0210     0.4430     0.0970     0.0000     0.2060     0.0000     0.0620     0.0000     0.2190     0.0120     0.2780     0.0550     0.3900     0.3200     0.3470     0.3180     0.0010     0.0030     0.0120     0.0050     0.0000     0.0000     0.0000     0.0000     0.0000     0.0120     0.0010     0.0020     0.0060     0.0040     0.0020     0.0030     0.0090
    0.1625     0.0000     0.0000     0.0000     0.0000     0.0000     0.0010     0.0140     0.1840     0.0060     0.0010     0.5800     0.0010     0.0310     0.5930     0.1940     0.0370     0.4680     0.0760     0.2560     0.0000     0.0000     0.0600     0.2090     0.0000     0.0100     0.2790     0.0610     0.3760     0.3600     0.3090     0.2930     0.0010     0.0040     0.0010     0.0160     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0010     0.0020     0.0040     0.0030     0.0010     0.0030     0.0080
    0.1688     0.0000     0.0000     0.0000     0.0000     0.0000     0.0010     0.0140     0.1840     0.0060     0.0010     0.0010     0.5910     0.5970     0.0220     0.1410     0.4830     0.0750     0.0630     0.3010     0.0000     0.0000     0.0540     0.2020     0.0000     0.0070     0.2810     0.0670     0.3650     0.3580     0.2920     0.2840     0.0070     0.0070     0.0070     0.0140     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0010     0.0020     0.0020     0.0020     0.0010     0.0040     0.0050
    0.1750     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0140     0.1830     0.0060     0.0010     0.0010     0.5990     0.6000     0.0150     0.0600     0.4920     0.2630     0.0560     0.2170     0.0000     0.0000     0.0480     0.2020     0.0000     0.0030     0.2820     0.0700     0.3570     0.3560     0.2750     0.2740     0.0160     0.0150     0.0110     0.0130     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0000     0.0020     0.0000     0.0020     0.0010     0.0040     0.0040
    0.1813     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0140     0.1840     0.0060     0.0010     0.0010     0.6010     0.6010     0.0130     0.0000     0.4950     0.4950     0.0530     0.0530     0.0000     0.0000     0.0450     0.2030     0.0000     0.0000     0.2830     0.0710     0.3550     0.3550     0.2670     0.2670     0.0210     0.0210     0.0120     0.0120     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0000     0.0020     0.0000     0.0020     0.0010     0.0040     0.0080
    0.1813     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0140     0.1840     0.0060     0.0010     0.0010     0.6010     0.6010     0.0130     0.0000     0.4950     0.4950     0.0530     0.0530     0.0000     0.0000     0.0450     0.2030     0.0000     0.0000     0.2830     0.0710     0.3550     0.3550     0.2680     0.2670     0.0210     0.0210     0.0120     0.0120     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0000     0.0020     0.0000     0.0020     0.0010     0.0040     0.0020
    0.1885     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0140     0.1830     0.0060     0.0010     0.0010     0.5970     0.6000     0.0150     0.0730     0.4910     0.2090     0.0560     0.2550     0.0000     0.0000     0.0480     0.2010     0.0000     0.0030     0.2820     0.0690     0.3590     0.3570     0.2770     0.2760     0.0150     0.0130     0.0100     0.0130     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0000     0.0020     0.0000     0.0020     0.0010     0.0040     0.0020
    0.1957     0.0000     0.0000     0.0000     0.0000     0.0000     0.0010     0.0140     0.1830     0.0060     0.0010     0.0100     0.5790     0.5960     0.0260     0.1600     0.2880     0.2500     0.0660     0.2900     0.0000     0.0000     0.0560     0.2050     0.0000     0.0080     0.2820     0.0650     0.3680     0.3590     0.2980     0.2860     0.0070     0.0040     0.0050     0.0140     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0010     0.0020     0.0020     0.0020     0.0010     0.0040     0.0050
    0.2029     0.0000     0.0000     0.0000     0.0000     0.0010     0.0020     0.0140     0.1840     0.0060     0.0000     0.5720     0.0010     0.0380     0.5910     0.2100     0.0280     0.4550     0.0860     0.0070     0.2270     0.0000     0.0620     0.0040     0.2110     0.0090     0.2780     0.0600     0.3820     0.3480     0.3250     0.2950     0.0050     0.0040     0.0040     0.0110     0.0000     0.0000     0.0000     0.0000     0.0000     0.0110     0.0010     0.0020     0.0040     0.0030     0.0020     0.0030     0.0100
    0.2101     0.0000     0.0010     0.0000     0.0000     0.0010     0.0040     0.0140     0.1830     0.0060     0.0000     0.5520     0.0530     0.0010     0.5830     0.2360     0.0150     0.4200     0.1170     0.0000     0.1820     0.0000     0.0630     0.0010     0.2310     0.0080     0.2760     0.0500     0.4000     0.3210     0.3020     0.3670     0.0050     0.0130     0.0150     0.0010     0.0000     0.0000     0.0000     0.0000     0.0000     0.0120     0.0010     0.0020     0.0080     0.0050     0.0030     0.0040     0.0090
    0.2174     0.0000     0.0010     0.0000     0.0000     0.0010     0.0050     0.0150     0.1850     0.0060     0.0000     0.5270     0.0680     0.0010     0.5720     0.2500     0.0080     0.3820     0.1460     0.0000     0.1400     0.0000     0.0600     0.0010     0.2500     0.0060     0.2720     0.0370     0.4160     0.3210     0.3160     0.0000     0.0490     0.3070     0.0670     0.0010     0.0000     0.0000     0.0000     0.0000     0.0000     0.0140     0.0020     0.0010     0.0090     0.0090     0.0030     0.0030     0.0120
    0.2246     0.0000     0.0030     0.0000     0.0010     0.0030     0.0080     0.0150     0.1840     0.0060     0.0000     0.4980     0.0810     0.0010     0.5590     0.2540     0.0060     0.3710     0.1420     0.0000     0.1090     0.0000     0.0520     0.0010     0.2750     0.0040     0.2670     0.0230     0.4240     0.3320     0.3330     0.0130     0.0400     0.0350     0.3650     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0140     0.0030     0.0010     0.0060     0.0200     0.0050     0.0030     0.0190
    0.2318     0.0000     0.0030     0.0000     0.0010     0.0040     0.0110     0.0170     0.1880     0.0070     0.0000     0.4650     0.0920     0.2520     0.0060     0.5410     0.0180     0.4040     0.0840     0.0020     0.0830     0.0000     0.0400     0.0040     0.3050     0.0030     0.2560     0.0100     0.3240     0.4380     0.3510     0.0310     0.0340     0.0320     0.0010     0.3930     0.0000     0.0000     0.0000     0.0000     0.0000     0.0150     0.0030     0.0010     0.0050     0.0300     0.0070     0.0030     0.0180
    0.2390     0.0000     0.0040     0.0000     0.0010     0.0050     0.0130     0.0190     0.1920     0.0070     0.0000     0.4290     0.1010     0.2500     0.0060     0.4770     0.0680     0.4290     0.0210     0.0140     0.0640     0.0010     0.0000     0.0360     0.3460     0.0030     0.2300     0.0020     0.3180     0.4430     0.3590     0.0700     0.0190     0.0470     0.0120     0.0000     0.4040     0.0020     0.0020     0.0000     0.0000     0.0160     0.0030     0.0010     0.0050     0.0370     0.0100     0.0030     0.0140
    0.2462     0.0000     0.0070     0.0000     0.0030     0.0070     0.0160     0.0200     0.1980     0.0090     0.0000     0.3880     0.1050     0.2430     0.0390     0.3770     0.0240     0.0370     0.0930     0.4090     0.0200     0.0300     0.0290     0.0010     0.4020     0.1870     0.0000     0.0000     0.3140     0.3950     0.2570     0.2670     0.0280     0.0080     0.0680     0.0000     0.0020     0.4140     0.0040     0.0000     0.0000     0.0180     0.0030     0.0010     0.0060     0.0390     0.0190     0.0040     0.0080
    0.2534     0.0000     0.0080     0.0000     0.0030     0.0100     0.0190     0.0230     0.2090     0.0090     0.0000     0.3410     0.1080     0.2330     0.0480     0.4090     0.0020     0.0100     0.0050     0.4620     0.0000     0.0370     0.0260     0.0000     0.4770     0.1220     0.0000     0.0010     0.3080     0.2230     0.3650     0.3630     0.0530     0.0100     0.0780     0.0000     0.0010     0.4240     0.0060     0.0000     0.0000     0.0180     0.0020     0.0040     0.0030     0.0330     0.0360     0.0090     0.0050
    0.2607     0.0000     0.0100     0.0000     0.0040     0.0150     0.0190     0.0270     0.2230     0.0100     0.0030     0.2870     0.1080     0.2190     0.0680     0.3740     0.0170     0.0050     0.0050     0.4260     0.0000     0.0280     0.0240     0.0000     0.5610     0.0540     0.0000     0.0010     0.3020     0.1480     0.4120     0.3980     0.1120     0.0120     0.0800     0.0070     0.0000     0.4320     0.0070     0.0000     0.0000     0.0170     0.0020     0.0040     0.0030     0.0220     0.0510     0.0140     0.0040
    0.2679     0.0000     0.0130     0.0000     0.0040     0.0230     0.0150     0.0350     0.2400     0.0000     0.0190     0.2260     0.1060     0.2030     0.1020     0.2980     0.0610     0.0030     0.0040     0.3840     0.0000     0.0210     0.0240     0.0000     0.6240     0.0090     0.0000     0.0000     0.2960     0.1430     0.3050     0.4760     0.2130     0.0130     0.0400     0.0520     0.0000     0.4400     0.0090     0.0000     0.0000     0.0170     0.0020     0.0040     0.0020     0.0170     0.0480     0.0160     0.0040
    0.2751     0.0000     0.0150     0.0000     0.0050     0.0370     0.0080     0.0420     0.2540     0.0020     0.0300     0.1590     0.0950     0.1970     0.1320     0.2230     0.1040     0.0030     0.0000     0.0010     0.3410     0.0150     0.0270     0.0000     0.6510     0.0050     0.0000     0.0000     0.2920     0.1520     0.2730     0.4750     0.3060     0.0120     0.0160     0.0800     0.0020     0.4460     0.0100     0.0020     0.0000     0.0170     0.0020     0.0000     0.0050     0.0110     0.0530     0.0140     0.0050
    0.2823     0.0000     0.0180     0.0000     0.0050     0.0480     0.0040     0.0470     0.2590     0.0100     0.0370     0.0940     0.0840     0.2170     0.1360     0.2000     0.1000     0.0040     0.0000     0.0010     0.3000     0.0100     0.0310     0.0000     0.6600     0.0100     0.0000     0.0000     0.2870     0.1670     0.2500     0.4990     0.3580     0.0120     0.0090     0.0830     0.0060     0.4510     0.0110     0.0050     0.0000     0.0180     0.0020     0.0020     0.0040     0.0200     0.0440     0.0100     0.0170
    0.2895     0.0000     0.0210     0.0000     0.0060     0.0570     0.0010     0.0440     0.2630     0.0170     0.0350     0.0190     0.1220     0.2300     0.1240     0.2140     0.0610     0.0110     0.0000     0.0020     0.2680     0.0080     0.0080     0.0340     0.6620     0.0100     0.0000     0.0000     0.2820     0.1820     0.2560     0.5230     0.3810     0.0090     0.0080     0.0820     0.0100     0.4560     0.0130     0.0080     0.0000     0.0190     0.0020     0.0020     0.0060     0.0440     0.0240     0.0170     0.0030
    0.2968     0.0000     0.0230     0.0010     0.0060     0.0650     0.0000     0.0350     0.2700     0.0180     0.0320     0.0010     0.2980     0.0610     0.1140     0.2290     0.0120     0.0250     0.0000     0.0020     0.2460     0.0050     0.0040     0.0510     0.6590     0.0080     0.0000     0.0000     0.2790     0.1940     0.2960     0.5290     0.3860     0.0070     0.0100     0.0750     0.0170     0.4580     0.0150     0.0120     0.0000     0.0190     0.0030     0.0020     0.0330     0.0410     0.0050     0.0150     0.0040
    0.3040     0.0000     0.0260     0.0020     0.0040     0.0720     0.0000     0.0230     0.2720     0.0130     0.0290     0.1170     0.1880     0.0490     0.1100     0.0080     0.2250     0.0160     0.0000     0.0030     0.2290     0.0020     0.0060     0.0600     0.6550     0.0040     0.0000     0.0000     0.2780     0.1990     0.4130     0.4640     0.3750     0.0060     0.0160     0.0690     0.0210     0.4610     0.0190     0.0140     0.0000     0.0190     0.0030     0.0110     0.0480     0.0270     0.0040     0.0090     0.0090
    0.3112     0.0000     0.0300     0.0040     0.0040     0.0780     0.0000     0.0140     0.2640     0.0030     0.0540     0.2460     0.0450     0.0440     0.0650     0.0520     0.2120     0.0090     0.0000     0.0030     0.2130     0.0000     0.0140     0.0660     0.0020     0.6510     0.0000     0.0000     0.2840     0.1920     0.6790     0.2560     0.3510     0.0050     0.0310     0.0580     0.0270     0.4650     0.0230     0.0160     0.0040     0.0120     0.0090     0.0620     0.0230     0.0020     0.0090     0.0020     0.0080
    0.3184     0.0000     0.0330     0.0060     0.0130     0.0740     0.0000     0.0090     0.2490     0.0090     0.2530     0.0610     0.0250     0.0370     0.0170     0.1070     0.1950     0.0090     0.0030     0.0050     0.1920     0.0000     0.0250     0.0700     0.0000     0.6510     0.0020     0.0000     0.3040     0.1750     0.8180     0.1620     0.3200     0.0070     0.0770     0.0190     0.0310     0.4710     0.0250     0.0170     0.0040     0.0410     0.0010     0.0440     0.0280     0.0020     0.0030     0.0010     0.0100
    0.3256     0.0000     0.0360     0.0050     0.0930     0.0010     0.0000     0.0050     0.2280     0.0110     0.3180     0.0050     0.0180     0.0100     0.0500     0.1060     0.1740     0.0200     0.0020     0.0320     0.1450     0.0000     0.0340     0.0740     0.0000     0.6470     0.0100     0.0000     0.3600     0.1540     0.7830     0.1930     0.3000     0.0360     0.0790     0.0000     0.0370     0.4790     0.0240     0.0180     0.0040     0.0840     0.0000     0.0040     0.0290     0.0050     0.0010     0.0020     0.0160
    0.3328     0.0000     0.0380     0.0060     0.1000     0.0000     0.0000     0.0040     0.2020     0.0170     0.3290     0.0010     0.0050     0.0130     0.0660     0.1020     0.1270     0.0590     0.0010     0.1470     0.0030     0.0000     0.0420     0.0820     0.0000     0.6390     0.0230     0.0000     0.4750     0.1250     0.6150     0.2660     0.3110     0.0550     0.0070     0.0600     0.0420     0.4920     0.0220     0.0180     0.0050     0.1000     0.0000     0.0040     0.0100     0.0110     0.0160     0.0050     0.0120
    0.3401     0.0000     0.0400     0.0070     0.1050     0.0000     0.0000     0.0050     0.0850     0.1130     0.3360     0.0000     0.0000     0.0130     0.0850     0.0870     0.0520     0.1310     0.1160     0.0090     0.0000     0.0000     0.0520     0.0890     0.0000     0.6310     0.0370     0.0000     0.6040     0.0810     0.2820     0.4550     0.3540     0.0870     0.0000     0.0560     0.0460     0.5080     0.0170     0.0170     0.0060     0.1030     0.0030     0.0020     0.0090     0.0130     0.0260     0.0070     0.0120
    0.3473     0.0000     0.0410     0.0090     0.1100     0.0000     0.0000     0.0030     0.0140     0.1770     0.3290     0.0000     0.0000     0.0100     0.1110     0.0250     0.0760     0.1440     0.0920     0.0100     0.0010     0.0000     0.0650     0.0970     0.0000     0.6260     0.0490     0.0000     0.6890     0.0470     0.0490     0.4730     0.4580     0.1560     0.0000     0.0520     0.0460     0.5240     0.0120     0.0160     0.0060     0.0920     0.0140     0.0060     0.0140     0.0120     0.0280     0.0060     0.0160
    0.3545     0.0000     0.0410     0.0100     0.1140     0.0000     0.0000     0.0030     0.0110     0.3430     0.1540     0.0000     0.0000     0.0090     0.1330     0.0220     0.0600     0.1190     0.0700     0.0240     0.0020     0.0010     0.0790     0.1050     0.0010     0.6280     0.0540     0.0000     0.7340     0.0200     0.0050     0.2570     0.2620     0.5900     0.0040     0.0790     0.0170     0.5400     0.0060     0.0130     0.0070     0.0780     0.0260     0.0100     0.0180     0.0130     0.0040     0.0270     0.0160
    0.3617     0.0000     0.0370     0.0160     0.1170     0.0000     0.0000     0.0050     0.0090     0.3490     0.1370     0.0000     0.0000     0.0090     0.1620     0.0150     0.0550     0.0930     0.0170     0.0580     0.0030     0.0020     0.0990     0.1100     0.0020     0.6360     0.0530     0.0000     0.7580     0.0060     0.0010     0.1820     0.2580     0.6610     0.0130     0.0700     0.0130     0.5550     0.0030     0.0110     0.0150     0.0630     0.0340     0.0150     0.0230     0.0160     0.0060     0.0230     0.0160
