# set xran [0.0:0.4952434096741833]
# plot for [ii=2:49] 'pyband.dat' u 1:ii with line lc rgb '#000' t ''
# 
    0.1563   -15.6788   -15.1560   -14.9837   -14.2417   -14.0573   -13.9014    -7.4157    -6.6209    -6.0476    -4.0595    -3.9212    -3.8164    -3.7772    -3.6902    -3.1781    -2.7985    -2.7620    -2.7279    -2.5481    -2.4724    -2.2837    -2.0427    -1.4266    -1.3875    -1.2763    -0.9203    -0.5441     1.5380     1.6903     1.7460     1.7782     1.8575     1.9441     2.0074     2.0671     2.5218     2.5620     2.8061     2.8633     4.3516     4.4621     4.8421     5.1326     5.6194     5.9065     6.5767     7.0153     8.0077
    0.1625   -15.7117   -15.1852   -15.0154   -14.2597   -14.0746   -13.9147    -7.4548    -6.6548    -6.0863    -3.9721    -3.8543    -3.8105    -3.7541    -3.7224    -3.0724    -2.7277    -2.7127    -2.6757    -2.5152    -2.4676    -2.3172    -2.0717    -1.3801    -1.3743    -1.2827    -0.9023    -0.4945     1.5750     1.7008     1.7593     1.8070     1.8779     1.9968     1.9993     2.0423     2.6206     2.7023     2.8223     2.8558     4.3006     4.4143     4.6900     5.0850     5.4981     5.8458     6.4647     6.9444     7.9513
    0.1688   -15.7354   -15.2061   -15.0382   -14.2726   -14.0869   -13.9242    -7.4831    -6.6795    -6.1143    -3.9073    -3.8345    -3.8048    -3.7455    -3.7069    -2.9791    -2.6762    -2.6724    -2.6369    -2.5623    -2.4088    -2.3413    -2.1001    -1.3741    -1.3357    -1.2920    -0.8919    -0.4595     1.6055     1.6635     1.8098     1.8312     1.8984     1.9554     2.0407     2.0625     2.6988     2.7926     2.8180     2.8915     4.2607     4.3782     4.5767     5.0492     5.4065     5.8019     6.3736     6.8975     7.8984
    0.1750   -15.7497   -15.2188   -15.0519   -14.2804   -14.0944   -13.9299    -7.5002    -6.6945    -6.1312    -3.8673    -3.8490    -3.7744    -3.7595    -3.6773    -2.9067    -2.6538    -2.6430    -2.6129    -2.5997    -2.3728    -2.3559    -2.1215    -1.3694    -1.3119    -1.3004    -0.8867    -0.4388     1.6255     1.6403     1.8400     1.8455     1.9137     1.9283     2.0701     2.0759     2.7500     2.7741     2.8943     2.9136     4.2346     4.3553     4.5071     5.0264     5.3503     5.7744     6.3147     6.8708     7.8343
    0.1813   -15.7544   -15.2230   -15.0565   -14.2831   -14.0968   -13.9318    -7.5059    -6.6995    -6.1369    -3.8539    -3.8539    -3.7642    -3.7642    -3.6672    -2.8762    -2.6463    -2.6463    -2.6048    -2.6048    -2.3608    -2.3608    -2.1296    -1.3674    -1.3039    -1.3039    -0.8851    -0.4319     1.6324     1.6324     1.8499     1.8499     1.9194     1.9194     2.0805     2.0805     2.7678     2.7678     2.9211     2.9211     4.2253     4.3474     4.4836     5.0186     5.3315     5.7649     6.2944     6.8621     7.8578
    0.1813   -15.7544   -15.2230   -15.0565   -14.2831   -14.0968   -13.9318    -7.5059    -6.6995    -6.1369    -3.8539    -3.8539    -3.7642    -3.7642    -3.6672    -2.8762    -2.6463    -2.6463    -2.6048    -2.6048    -2.3608    -2.3608    -2.1296    -1.3674    -1.3039    -1.3039    -0.8851    -0.4319     1.6324     1.6324     1.8499     1.8499     1.9194     1.9194     2.0805     2.0805     2.7678     2.7678     2.9211     2.9211     4.2253     4.3474     4.4836     5.0186     5.3315     5.7649     6.2944     6.8621     7.6580
    0.1885   -15.7481   -15.2174   -15.0504   -14.2796   -14.0935   -13.9292    -7.4983    -6.6928    -6.1293    -3.8718    -3.8474    -3.7778    -3.7579    -3.6806    -2.9159    -2.6564    -2.6449    -2.6156    -2.5959    -2.3768    -2.3543    -2.1189    -1.3700    -1.3147    -1.2992    -0.8872    -0.4411     1.6231     1.6429     1.8367     1.8439     1.9119     1.9313     2.0668     2.0744     2.7441     2.7762     2.8856     2.9111     4.2376     4.3579     4.5148     5.0290     5.3566     5.7775     6.3214     6.8737     7.6804
    0.1957   -15.7291   -15.2005   -15.0321   -14.2691   -14.0837   -13.9216    -7.4755    -6.6729    -6.1068    -3.9247    -3.8283    -3.8180    -3.7394    -3.7197    -3.0061    -2.6871    -2.6866    -2.6481    -2.5469    -2.4246    -2.3350    -2.0916    -1.3758    -1.3474    -1.2879    -0.8945    -0.4688     1.5965     1.6741     1.7965     1.8242     1.8922     1.9679     2.0288     2.0563     2.6770     2.7863     2.8009     2.8813     4.2718     4.3880     4.6073     5.0589     5.4312     5.8138     6.3988     6.9097     7.8645
    0.2029   -15.6976   -15.1726   -15.0018   -14.2519   -14.0672   -13.9090    -7.4380    -6.6402    -6.0696    -4.0098    -3.8832    -3.7964    -3.7811    -3.7087    -3.1189    -2.7569    -2.7385    -2.7022    -2.5024    -2.4904    -2.3031    -2.0565    -1.4038    -1.3819    -1.2742    -0.9093    -0.5155     1.5559     1.7220     1.7318     1.7918     1.8663     1.9746     2.0174     2.0391     2.5761     2.6409     2.8298     2.8431     4.3231     4.4351     4.7564     5.1057     5.5514     5.8717     6.5154     6.9743     7.9916
    0.2101   -15.6538   -15.1339   -14.9596   -14.2282   -14.0442   -13.8914    -7.3862    -6.5955    -6.0185    -4.1231    -3.9701    -3.8600    -3.7528    -3.6665    -3.2435    -2.8442    -2.8117    -2.7771    -2.6068    -2.4393    -2.2594    -2.0211    -1.4847    -1.3893    -1.2612    -0.9349    -0.5815     1.5062     1.6389     1.7416     1.7992     1.8390     1.9125     1.9847     2.1185     2.4451     2.4794     2.7638     2.8947     4.3885     4.4972     4.9539     5.1678     5.7055     5.9552     6.6520     7.0740     8.0505
